speaker	vowel/frame	context	F1	F2	F3	gl F1	gl F2	gl F3
01208	STEW	room	298.70195423026500	1730.6011236414700	2504.003411485930			
01208	FLEECE	tv	301.53057592133300	2739.3988602895300	3170.972477912970			
01208	FLEECE	tv	261.53429068255400	1603.997369554600	2880.861584256710			
01208	HAPPY	prepare	446.3329011217870	2187.8308315486400	2482.674628110340			
01208	GLARE	prepare	707.4770514712230	1189.476260617300	1896.5420499410200			
01208	THOUGHT	yourself	548.5046819761220	1438.4413642499000	1778.00341156873			
01208	DRESS	yourself	604.6222009850630	1534.5192782538400	2796.741479282830			
01208	THOUGHT	for	572.5205184299200	1192.3355449834800	2449.633918434690			
01208	FOOT	your	541.5201883676460	2010.5790999840900	2427.7282721164000			
01208	BAT	your	598.4878803571740	1933.3396750798100	2491.5189425082400			
01208	BAT	last	812.3747074698520	1453.2616006768300	1592.276598353410			
01208	DRESS	question	624.4624904689390	1484.6714108406600	2422.4426676401000			
01208	THOUGHT	question	732.5672940637300	1505.183639580680	2644.4239480104700			
01208	HAPPY	prince	705.0817202709970	2164.3285138163300	2923.3804568184900			
01208	BAT	sam	906.4556101106620	1296.8208257421200	1659.0864156845200			
01208	HAPPY	is	416.1639182807310	2437.060737032300	2888.68688396636			
01208	BAT	a	458.50839388733100	1147.4162461793200	2465.2110947320600			
01208	HAPPY	nigerian	406.6239902603730	1870.8340626639700	2276.425371213590			
01208	HAPPY	nigerian	586.7055398375450	1757.3832143129200	2568.3553859948800			
01208	BAT	nigerian	663.5919811139600	1770.6996026020000	2729.190096000890			
01208	THOUGHT	journalist	600.5545073270360	1547.4926985983500	2698.696439273080			
01208	BAT	journalist	626.8752189029750	1476.9975712439300	2512.8400429546900			
01208	HAPPY	journalist	481.1019353091890	985.9991492238150	1948.6048815653000			
01208	THOUGHT	columnist	763.3012031233180	1206.5679838962000	2588.6272675894100			
01208	YOU	columnist	641.9071030299320	1462.5373173488000	2845.2240760785200			
01208	HAPPY	columnist	382.9596361837350	1140.8842371721400	2309.7948612995800			
01208	BAT	and	916.4247510502040	1595.1118573669700	2997.4684871557200			
01208	BAT	founder	652.7557198035280	1706.0054196605700	2774.710001262050			
01208	THOUGHT	of	596.5225283795570	1201.118892849970	2773.33700133641			
01208	BAT	the	339.33550245898800	1350.054292463560	2695.139718396640			
01208	HAPPY	limber	512.8954137285960	1509.502566903030	2113.3852726616000			
01208	BAT	limber	599.5542278924190	1286.032386459520	2715.7344811463600			
01208	THOUGHT	up	644.3442009428920	1125.6162137648300	2880.4958071304000			
01208	THOUGHT	for	584.1702862482600	1448.6910520800000	2622.2524089427700			
01208	HAPPY	this	408.428185950457	1123.5556446176700	1978.2308003235700			
01208	BAT	language	938.1502491708060	993.6692647602650	1624.6010110306400			
01208	HAPPY	language	439.86544710101600	1732.9892009863900	2497.5586416239000			
01208	DRESS	question	606.7074933493900	1542.1028091070200	2341.8862762151100			
01208	THOUGHT	question	771.5686296176540	1590.585096220820	2652.274098420530			
01208	HAPPY	is	492.49750925731900	2130.956738062370	2358.359768433220			
01208	HAPPY	the	341.0949144396490	1701.411391301230	1989.4262529265400			
01208	BAT	traditional	780.524386408796	1747.3221717420700	2398.131959945450			
01208	HAPPY	traditional	412.0589944370970	2158.941327916710	2915.309263410800			
01208	THOUGHT	traditional	696.910530840086	1832.0040091997400	2979.6435094638200			
01208	BAT	traditional	795.8044441150690	1458.114137433700	3113.8869308393700			
01208	DRESS	method	722.5944977830930	1814.8282431906900	2805.1160551947000			
01208	THOUGHT	method	593.4240475379970	1303.6783785181300	2778.2736307372100			
01208	DRESS	enugu	755.346153532144	2208.959785248160	3006.5897350952600			
01208	YOU	enugu	389.26897563170800	890.8570944505380	2669.6143661859200			
01208	STEW	enugu	411.36201624786800	1111.9378764870800	2785.7746993632200			
01208	HAPPY	is	403.53174476671300	2214.4433871446600	2812.5575364961200			
01208	THOUGHT	also	600.9935096629930	1141.5603347506000	2496.4120253736300			
01208	HOAX	also	478.9395312161170	1073.8515729818400	2921.5964389392000			
01208	THOUGHT	one	658.6861446974670	1096.408541571180	2473.8687048776700			
01208	THOUGHT	of	654.2607431236150	1548.5144341218100	2789.5570328262700			
01208	BAT	the	457.32203809068000	1698.4277030997200	2707.115160775360			
01208	HAPPY	filming	463.5507200954850	1571.2631440147100	1858.1925032750400			
01208	HAPPY	filming	257.73210882181900	1468.92410709538	2664.447525272550			
01208	HOAX	locations	415.9098674137200	1280.7400555509400	2789.0722601977600			
01208	FACE	locations	418.069346975231	1698.302267715660	2526.7689247711800			
01208	THOUGHT	locations	854.2498954239090	1627.038862033160	3021.731705407620			
01208	THOUGHT	for	575.6041824208260	1629.8664382694300	2736.2108164903000			
01208	DRESS	directors	605.7629346139100	1625.6047625411900	2161.811794061160			
01208	THOUGHT	directors	565.4184568534740	1588.3500851546800	2860.1426078618600			
01208	THOUGHT	of	576.0398405928760	1444.7922587947600	2752.1732304835400			
01208	BAT	the	586.4268681443100	1759.884544965040	2590.861512263530			
01208	HAPPY	nigerian	371.2455271688060	1996.6249474438100	2298.2048691816300			
01208	HAPPY	nigerian	659.0214234053830	1862.0314484358000	2383.067989169420			
01208	BAT	nigerian	611.337175845489	2021.3064018593300	2510.5134082062600			
01208	STEW	movie	242.60885037580500	1030.1780581457600	2652.675562129200			
01208	HAPPY	movie	363.1365383823700	2671.1412422069000	3026.0865346768500			
01208	HAPPY	industry	543.6656012052160	2454.003121368650	3025.284463441760			
01208	YOU	industry	479.2259225298460	1856.697762375210	2630.2793501816900			
01208	HAPPY	industry	255.08772452886500	2461.14128826291	2892.9290320425600			
01208	THOUGHT	calls	698.7994658588960	1067.8481833674600	2767.815276524760			
01208	STEW	to	376.29496514130900	2247.1474941070400	2850.1957191461800			
01208	HAPPY	emergency	406.7275463258940	2201.8068680646500	2845.441600759580			
01208	GIRL	emergency	738.8404634174970	1703.382282220410	2745.6944959293100			
01208	DRESS	emergency	456.04282707310300	2086.7443604531800	2949.043359215270			
01208	HAPPY	emergency	400.657860801911	2406.210631282330	2910.016494880020			
01208	GIRL	services	653.8587057100830	1522.9091040236300	1711.4141792177200			
01208	HAPPY	services	415.3575615712290	1942.670064866190	2705.0130126411100			
01208	DRESS	services	394.12433532693900	1943.2335547066900	2808.729301473680			
01208	BAT	are	625.6491338790780	1601.707760969450	1639.1812274686700			
01208	THOUGHT	not	724.6412104739080	1320.3027048425800	2849.6050536208100			
01208	BAT	available	618.6577653499160	1775.7052064642200	2801.30717049149			
01208	FACE	available	477.6531507413760	2089.097993847040	2728.986500762890			
01208	BAT	available	443.3341107162130	828.458475152509	1334.7575702403400			
01208	FOOT	available	387.6347962358120	1106.718831741610	2796.9588310532100			
01208	FACE	they	435.3427797085040	1517.7628583668200	2301.752902794620			
01208	BAT	are	830.7528316923110	1548.2132270828600	2620.354315069850			
01208	HAPPY	divided	330.3535292772580	2088.8271621379800	2792.9364418786600			
01208	DRESS	divided	486.16777215687200	1481.9865480084300	2553.547053778820			
01208	HAPPY	into	533.6159406486300	2345.7978073765100	3008.3547435030600			
01208	STEW	into	367.98886172322200	2082.0469532399100	2832.2938359349900			
01208	FLEECE	three	309.15456858558200	2585.0241607149900	3061.059996086970			
01208	FACE	main	534.1218275212910	2242.3313659650400	2953.523940659670			
01208	THOUGHT	what	686.031691196027	1359.0486000258300	2680.3229909304900			
01208	BAT	language	843.0921509212520	1697.8705424127600	2400.1171533063800			
01208	HAPPY	language	455.2386974675200	1570.9568031412700	2461.6061877365900			
01208	STEW	do	350.8428824531210	2537.2144449597800	2985.874262757600			
01208	YOU	you	392.28421711215900	2057.3577717284900	2573.0996282298800			
01208	HAPPY	prefer	367.9833821186420	1418.0060518900200	2248.74188420923			
01208	GIRL	prefer	645.473629735057	1835.0276656991900	2474.648158933180			
01208	STEW	to	298.5622619032540	1977.0611793749400	2891.5629981478000			
01208	FLEECE	speak	330.2092189846270	2709.0519746151900	3285.6620694186100			
01208	HAPPY	in	620.2838277049890	2311.96850878463	3001.552038030990			
01208	BAT	navigate	809.4098400235050	1423.9292149754500	1924.9560148319800			
01208	HAPPY	navigate	440.3324919192800	2134.1747787421900	2638.860138867050			
01208	FACE	navigate	519.9579526855590	1984.9903555028500	2319.64089538353			
01208	STEW	to	238.98785012771400	1992.5348315415	2821.4370024621100			
01208	THOUGHT	talk	619.7826931794160	1057.3023940570500	2880.6508077553600			
01208	THOUGHT	or	570.0437819401900	1572.5074245882600	2649.733489675110			
01208	DRESS	text	670.0947401708100	1472.0847827030100	2071.6776768718800			
01208	HAPPY	with	420.2828140959810	1909.9356004662800	2563.950486551830			
01208	HAPPY	the	527.2135855192790	2123.122910389870	2697.7691531000100			
01208	BAT	assistant	576.5060170625930	994.4008756457900	1859.4068446701600			
01208	HAPPY	assistant	411.8599904459060	1501.5118387154100	1951.7507504691200			
01208	BAT	assistant	840.6372967647350	1781.5110733018700	2792.0886992050600			
01208	THOUGHT	some	785.6012907142720	1497.9073714045700	2985.0526527695700			
01208	HAPPY	experiences	630.6028332550160	2003.5549299347400	2636.245210657710			
01208	HAPPY	experiences	422.54644197357600	1693.3943414585200	2261.9387947347100			
01208	HAPPY	experiences	500.3698447142320	1678.144417419710	2197.10257045548			
01208	DRESS	experiences	570.1210224826290	1956.4822670516700	2676.6130877378100			
01208	DRESS	experiences	478.0227746845350	1973.1824447345600	2755.038866579960			
01208	BAT	are	581.4862385653460	1038.443749708100	1897.8848332830300			
01208	HAPPY	designed	445.92353216163600	1982.9960139686800	2809.3558900354600			
01208	THOUGHT	for	574.2807927731300	1345.4970579815200	2593.8958003258100			
01208	HAPPY	kids	480.35917992871400	918.6109898815930	2239.0519164501200			
01208	HOAX	most	638.5285006021830	1146.8112801192700	3118.1161430190700			
01208	THOUGHT	content	902.2704455264740	1339.4521826624300	2963.6138071383200			
01208	DRESS	content	617.6343521208230	1952.6208932649300	2822.511996283240			
01208	HAPPY	is	415.0396523320280	1872.7043455953400	2643.106972000130			
01208	HAPPY	intended	544.449038004022	1970.402345724220	2732.242786104400			
01208	DRESS	intended	759.2354889504690	1992.2618924874000	2912.1830369289300			
01208	DRESS	intended	585.4039479313260	2031.7632070885600	2337.8939430209600			
01208	THOUGHT	for	556.9919369789140	1486.8108309263100	2535.447502819570			
01208	DRESS	general	612.6341066423740	1557.101280929220	1946.674197860760			
01208	BAT	general	610.7546603812380	1193.3274658887500	2287.054607538210			
01208	THOUGHT	audiences	711.8437263098970	1078.7341563670500	3065.0642752758000			
01208	HAPPY	audiences	408.59056702119200	1595.583191452300	2426.276440133110			
01208	DRESS	audiences	767.5262553236090	2084.39895611793	2764.9621883835500			
01208	DRESS	audiences	451.42379916136100	1901.1424048700900	2789.6362508704200			
01208	HAPPY	in	450.0042040910840	2087.4352605030400	2684.0421122204900			
01208	THOUGHT	scotland	812.1886422041890	1178.8483642862100	3041.706716003130			
01208	BAT	scotland	976.4596428429090	1617.4222225652300	2651.8215806323200			
01208	THOUGHT	some	711.9544197357530	1520.6393854325200	2694.465613056470			
01208	FOOT	butchers	442.1311486986260	1354.7533429445600	2577.9375313063400			
01208	BAT	butchers	512.3179418956020	1847.1035893823500	2715.581929918850			
01208	DRESS	sell	675.4107065469050	1745.69082735056	2742.9573716443100			
01208	BAT	a	438.17359111321900	2355.886079019670	2999.2751550408900			
01208	HAPPY	different	512.6223442543170	2021.6253181019900	2848.3287141209400			
01208	DRESS	different	518.5410009823430	1335.7301120518700	2035.783226537180			
01208	DRESS	different	576.0551018569320	1780.8257253839300	1863.5478226133300			
01208	GIRL	version	648.9032500156180	1481.249052102040	2552.730468366630			
01208	THOUGHT	version	530.9145573607870	1572.2884524976200	2554.7272091138000			
01208	THOUGHT	of	652.183898943509	1395.516339884700	2479.5266229936900			
01208	DRESS	red	613.3669780231780	1598.8327109146400	2288.701885393540			
01208	FOOT	pudding	536.352570035456	1399.055051530460	2653.4531578682200			
01208	HAPPY	pudding	538.3875795653370	2228.958692173710	2872.015392239450			
01208	FACE	made	493.9447086337890	2641.2263549200100	3073.2281000118500			
01208	THOUGHT	of	699.1098672055040	1178.48401882076	2762.076468736250			
01208	HAPPY	minced	330.05628909912500	966.3585191691510	2494.7673195747100			
01208	THOUGHT	pork	567.3958214947200	957.9924056788570	2600.5800719347200			
01208	BAT	and	820.6162688940080	1649.8465408918200	2833.854199640270			
01208	THOUGHT	formed	713.4698146545750	1069.683287320950	2654.3481111822300			
01208	HAPPY	into	421.82574510147900	1356.1094535759800	2240.2005040607900			
01208	STEW	into	455.9154042725790	1949.063771877440	2481.94577787932			
01208	BAT	a	534.4443459561980	1754.987310019640	2101.310198474090			
01208	HAPPY	ring	539.5246387904120	2297.401915834450	3055.012524536090			
01208	HAPPY	the	527.068784036022	1649.4247999133100	2774.1647773182100			
01208	THOUGHT	kob	832.3164842195540	1238.5700746418500	2626.851817407180			
01208	HAPPY	resembles	430.8443115772000	1958.6272259876200	2550.4691078218200			
01208	DRESS	resembles	647.2889449412590	1383.434890454980	1794.9061482711100			
01208	FOOT	resembles	437.03071123761300	941.3027476320540	2888.561246867700			
01208	BAT	the	408.2203001766500	1888.1940295303000	2779.9561050511300			
01208	HAPPY	impala	275.0794818588040	1657.6429191248000	2481.1612279062800			
01208	BAT	impala	931.2382400641430	1514.321504298900	2382.8916434423600			
01208	BAT	impala	824.3661579115040	1442.631234034850	2480.096706209070			
01208	THOUGHT	but	584.4917564345770	1213.4995652553000	2683.2318527428400			
01208	HAPPY	is	384.1704750093570	1791.3488152284700	2780.1741286665400			
01208	THOUGHT	more	750.0709635835690	901.4383281380520	2879.1810560491200			
01208	HOAX	robust	428.7779124249560	1108.9714458949900	2186.1715140400000			
01208	THOUGHT	robust	579.2152033057560	1081.8339889557200	2719.3275598297900			
01208	DRESS	elevated	596.7496791938770	1758.5475629703200	2714.662090952530			
01208	DRESS	elevated	401.4746776035020	1764.7152042878700	2775.081413747240			
01208	FACE	elevated	458.55796763629300	2206.377477385110	2852.7235937480800			
01208	DRESS	elevated	480.09655336661800	1663.0454910377800	2017.4005427905200			
01208	THOUGHT	corridor	447.7590776601560	1188.5902787940300	1570.9974544803700			
01208	HAPPY	corridor	452.26267025502400	1497.2364937263100	2318.6818230423000			
01208	THOUGHT	corridor	565.7590662160500	1655.2796713629500	2334.305747542660			
01208	HAPPY	is	571.164037120625	1935.9506640299400	2576.143213158120			
01208	BAT	parallel	638.3017484271700	1175.1352214115900	1904.4494017881100			
01208	BAT	parallel	670.6251481320070	1470.1290784622900	2306.961268988880			
01208	DRESS	parallel	544.5607087284090	1193.2505475650100	2985.2287598961900			
01208	STEW	to	359.6604449744030	1908.783929613610	2782.447073016410			
01208	HAPPY	this	373.7700268056850	1879.8072037184300	2811.0748671069500			
01208	THOUGHT	halt	583.5460488897110	989.0665637523530	2854.136594375780			
01208	THOUGHT	small	868.0411602464080	1553.6207262808400	3010.6719360290900			
01208	GLARE	square	657.0117861454090	1750.2192227904900	2677.5251712388800			
01208	HAPPY	image	424.1239238853470	2243.8832617619300	2712.161796435290			
01208	HAPPY	image	417.78158912116	2074.8620428545700	2877.4948886420200			
01208	BAT	has	767.4092661737750	1714.9609418080000	2742.0135963416500			
01208	HAPPY	invalid	541.9431785880140	2381.460294287320	2939.3086941834100			
01208	BAT	invalid	750.9615182004800	1636.202434451460	2498.302321842960			
01208	HAPPY	invalid	388.4227365455440	1020.4066380710400	2292.688700211000			
01208	DRESS	dimensions	698.8862188958040	2064.6365353355	2871.104483563990			
01208	THOUGHT	dimensions	815.8717131506200	1641.1158337583000	2950.3920221940400			
01208	GIRL	purchase	597.486135489672	1882.2080890178700	2646.4868298696900			
01208	BAT	purchase	541.2695643690780	2157.0116670946500	2826.0726256316600			
01208	THOUGHT	concert	733.3175580917440	1471.920711359550	1684.839467133300			
01208	GIRL	concert	595.2543455757830	1339.6106675585100	1883.509285418940			
01208	HAPPY	tickets	493.94241851240400	947.1020901343160	2097.4251003907700			
01208	HAPPY	tickets	542.1282602201610	1907.4748024580600	2087.767097733860			
01208	BAT	hausa	675.3831974601780	1710.0152152461300	3024.992919356350			
01208	BAT	magicians	662.9900117082560	1863.3989879503200	2194.7402374542400			
01208	HAPPY	magicians	397.4155060599760	2023.4713745337800	2879.4123914994200			
01208	BAT	magicians	668.4654872894130	1840.207470738730	2887.4920363215600			
01208	FACE	make	420.04991430587600	1066.855976714550	2704.9634585698700			
01208	BAT	a	421.9813179363720	2053.207303518020	2704.276229690470			
01208	GIRL	charm	928.379829107886	1427.7317235120100	2600.6146384518300			
01208	THOUGHT	from	220.10492128132300	1299.0368235297900	2525.16269058953			
01208	BAT	the	603.1408224941930	1547.8124892285300	2854.733077830150			
01208	BAT	heart	862.5437571884640	1426.3589953136000	2784.1877652169900			
01208	HAPPY	skin	443.98431509654500	2579.684230327230	3043.381645878660			
01208	THOUGHT	forehead	605.9000113152390	930.051132020377	3139.491508141260			
01208	DRESS	forehead	601.4103683383900	2092.5574664541100	2854.952328264600			
01208	DRESS	and	423.5684213788720	909.9781002810660	1914.180987473550			
01208	FACE	nails	411.2770071864220	2331.416315205160	2905.918276492800			
01208	THOUGHT	of	568.1525021542350	1519.5084232033800	2939.9304906237600			
01208	BAT	the	452.6530766110690	1379.4773709522400	2922.3635238822700			
01208	BAT	aardvark	813.0460129197360	1196.0158386182000	2843.5091961714500			
01208	BAT	aardvark	862.4784519051660	1314.6100106647900	2726.155615245370			
01208	BAT	tap	900.7211229042880	1026.5380572737500	1809.5400043830500			
01208	STEW	to	435.9252053949840	1879.1858229631600	2772.1559830572700			
01208	BAT	manage	721.8112199244190	1376.7485659570800	1925.8276395018000			
01208	HAPPY	manage	470.4758086711990	2471.9374556983800	2976.810218708060			
01208	FOOT	your	458.1788958227040	1764.922064499340	2369.4374286635800			
01208	BAT	your	533.1978432445910	1757.8471019028200	2365.993840203800			
01208	DRESS	device	388.67363516336800	1989.3389503649300	2758.0270867294800			
01208	HAPPY	's	444.8116806449610	2037.002561509870	2075.3498395884900			
01208	BAT	assistant	696.1802372552060	1642.811200971290	2460.5019754860100			
01208	HAPPY	assistant	402.2082217820200	1712.5307521365300	1884.4198588335200			
01208	BAT	assistant	730.4057325120020	755.6945127496230	1801.396672509550			
01208	BAT	language	823.4390087657750	1690.7229200223400	2769.583362609700			
01208	HAPPY	language	456.5517513701280	2026.716690184270	2574.5366988972600			
01208	DRESS	settings	570.8737575304070	1880.0376995193300	2666.3270055972800			
01208	HAPPY	settings	553.0816846685550	2125.1781977742300	2909.130773019340			
01208	THOUGHT	popular	811.4202884773100	1254.0973515385300	2760.1352491159400			
01208	FOOT	popular	402.4115891594870	2267.3808408357500	2728.392166337460			
01208	BAT	popular	769.695630707898	1614.0780376901100	1783.480628929160			
01208	DRESS	destinations	570.3761998080280	1530.528286233290	2454.0697079530100			
01208	HAPPY	destinations	260.31671177424600	2091.1724208232100	3170.3944959535600			
01208	FACE	destinations	365.9664629262870	2447.7432987192900	2918.0359866728900			
01208	THOUGHT	destinations	673.2664097472890	1744.24444758772	2957.499850471060			
01208	HAPPY	include	414.80972737570600	2112.020209689930	2921.671660006580			
01208	STEW	include	360.4873284503430	1244.3697943018300	2798.2959708780900			
01208	BAT	liverpool	488.78361323352100	1247.3688821448600	2811.6424051154400			
01208	STEW	liverpool	436.14681485099800	876.6374139512640	2966.098658302900			
01208	BAT	and	856.9315909745660	1702.6510776285100	2548.0304541468500			
01208	STEW	bucharest	398.4297693593810	1561.213881999780	2595.187405781920			
01208	BAT	bucharest	466.52431054547000	1750.3500213706400	2228.820165959910			
01208	DRESS	bucharest	572.6315587926540	1730.5559813193900	2610.7467798467000			
01523	BAT	abby	857.2554153859470	1569.681056161720	2439.2854992900900			
01523	HAPPY	abby	367.30778741235700	2407.187180446130	2697.814529361180			
01523	THOUGHT	taught	671.5354722891320	1061.6897629005400	2588.67687640783			
01523	HAPPY	the	362.4799276009760	2458.1019027582200	2588.3101227507200			
01523	HAPPY	importance	394.05986380725400	2357.9070328396500	2583.998808427650			
01523	THOUGHT	importance	619.7603551013000	1394.8553400254300	2515.4718709343700			
01523	BAT	importance	717.9738952852100	1504.0490578781000	1813.2890871222100			
01523	THOUGHT	of	519.6911785457050	1291.9633063023100	2486.9693681460600			
01523	THOUGHT	posture	414.83809637279600	972.3998925767880	2333.1098264276700			
01523	BAT	posture	574.1643152297680	1378.5294474794000	2263.874019922890			
01523	BAT	and	654.905912618384	1699.366883533960	2873.3683565803800			
01523	THOUGHT	composure	451.6309112486140	848.4655253064360	1577.0184694331200			
01523	HOAX	composure	382.69568684606500	895.1893051178490	2556.1460260264500			
01523	BAT	composure	552.2897229708320	1245.4411025545100	2082.2853096565300			
01523	HAPPY	the	265.47894924750200	1888.050677065290	2515.2521263175100			
01523	FOOT	european	389.4686225776990	1734.541707017210	2237.5790060570200			
01523	THOUGHT	european	564.0680806938020	1064.7764360834900	2181.9326592945200			
01523	FLEECE	european	475.9252667709970	1937.7182950715500	2450.184255019020			
01523	BAT	european	889.2022633397430	2011.7225308908000	2594.997809068490			
01523	DRESS	netherlands	718.1697000140510	1801.0548575888900	2773.81935540298			
01523	BAT	netherlands	656.5304512190230	1512.483838710420	2918.312104451660			
01523	BAT	netherlands	806.318935248911	1632.4268744156700	2393.243252599120			
01523	HAPPY	is	355.1797414877100	2385.861331467010	2695.265010480360			
01523	GLARE	shared	526.3177538936440	1785.0704329000600	2309.6470315527900			
01523	HAPPY	between	355.39295820797700	2010.6175290159300	2486.859477546790			
01523	FLEECE	between	382.72930167994600	2301.040609153330	2594.521603600920			
01523	HAPPY	the	457.1687703255270	2245.2549307119700	2616.9791709934900			
01523	BAT	atlantic	712.4089034493300	1675.0616111242800	2571.4029691957200			
01523	BAT	atlantic	814.8104272308090	1546.180323533730	2260.648974264670			
01523	HAPPY	atlantic	428.0634892647180	2363.848871499770	2753.6721191835200			
01523	FOOT	european	356.1218574897160	1695.733291389290	2034.2259696174900			
01523	THOUGHT	european	460.49009382495100	1196.4636817031900	1939.8063441101300			
01523	FLEECE	european	395.9058863536030	2161.3064463104000	2546.2209363481700			
01523	BAT	european	685.3919628963410	1783.5050537269600	2538.535922602920			
01523	DRESS	and	716.0922275032530	1761.5299967348800	2553.2046123722			
01523	DRESS	central	614.7205171617010	1777.3737181689800	2509.2254909139400			
01523	BAT	central	432.4161836098150	1513.5359660051400	2290.41932153847			
01523	FOOT	european	333.7887867515780	1474.1535851929300	2251.51699648894			
01523	THOUGHT	european	419.977807065829	1139.3885382695900	1843.9239292166200			
01523	FLEECE	european	536.4313809106980	1776.4546712973800	2311.390806102590			
01523	BAT	european	645.9807053525390	1822.787873326750	2300.4565520730300			
01523	THOUGHT	provinces	350.9054542574460	1006.8416277771800	2286.214932397410			
01523	HAPPY	provinces	363.7950383428070	1867.7424865494100	2604.8547555370700			
01523	DRESS	provinces	376.7711911168740	1869.9031624098500	2638.112354740860			
01523	GIRL	turned	839.8221720227610	1531.978228275040	2123.257669022660			
01523	STEW	to	407.3764978839380	2031.2303309015300	2594.0538659909200			
01523	HAPPY	historical	434.4607799752790	1960.4905835928300	2577.8493619012900			
01523	THOUGHT	historical	463.1487262205910	1589.678809728340	2242.0536755428400			
01523	HAPPY	historical	470.95847049144600	1386.202714665490	1852.907920151610			
01523	BAT	historical	472.2537758020850	902.696811610058	2291.1635802976700			
01523	HAPPY	pictures	436.9484529682290	1909.5800531810700	2271.910508930890			
01523	DRESS	pictures	505.65092809031200	1596.3703235873200	2213.754846585260			
01523	THOUGHT	from	513.8358182381130	1146.3846087109700	2209.2386051826800			
01523	BAT	around	569.8883074494140	1156.2836201037100	2022.603188143120			
01523	STEW	to	512.337391133023	1558.8457955506400	2468.212677478840			
01523	BAT	avoid	643.5128992223510	1249.615988702200	2403.3997604423500			
01523	THOUGHT	confrontations	548.3650766367200	815.2668193155890	2348.34876911311			
01523	THOUGHT	confrontations	534.7065056710020	1775.1089356108000	2483.6254590548200			
01523	FACE	confrontations	369.8993550331860	2388.9675278639900	2568.1103772267100			
01523	THOUGHT	confrontations	552.7587616319580	1622.2095066823800	2459.462293231550			
01523	HAPPY	with	335.89569452043700	1701.0676532140200	2491.572999052750			
01523	HAPPY	the	937.4775612195870	1874.703273256230	3075.872739018970			
01523	FLEECE	breen	443.8057044644320	2381.1737620232700	2692.4210123532500			
01523	THOUGHT	office	493.2458618128760	799.5044125053190	2726.409239558570			
01523	HAPPY	office	404.3732246749500	2028.3084085025300	2648.883929726810			
01523	HOAX	over	474.8136724479530	960.8980008524070	2496.126123853710			
01523	BAT	over	627.1591894416170	1503.8669430571900	2292.0257766038800			
01523	BAT	the	469.6823981743490	1561.4968395992500	2521.265784663940			
01523	THOUGHT	following	455.73379343625800	907.7550522927560	2463.8824781833000			
01523	HOAX	following	559.5982934024950	1073.54653375147	2557.5322318144900			
01523	HAPPY	following	454.882046310211	2297.064183584410	2671.4670217388400			
01523	HAPPY	years	415.09952200838500	2116.0406301305000	2537.732003429010			
01523	BAT	years	476.27023802078700	1735.6458619889400	2522.107903235940			
01523	THOUGHT	of	422.0805330245930	1261.601382773790	2537.606057403330			
01523	HAPPY	civil	372.8491260901830	2149.260779094990	2567.0819995375400			
01523	HAPPY	civil	281.5298273296600	966.0597429065280	2312.4604789615200			
01523	THOUGHT	war	417.0273209714250	700.6878565122670	2438.241144453460			
01523	HAPPY	syria	461.9084119930820	2174.122343475430	2659.856257493950			
01523	HAPPY	syria	541.6277683076340	1597.6391646170300	2172.1631681961500			
01523	BAT	syria	674.2760054875390	1303.9113251429900	2420.7281157166800			
01523	THOUGHT	fought	457.2832212355640	847.1827085909400	2567.570426921270			
01523	THOUGHT	for	502.6046094714620	944.5528474943010	2394.1166325456900			
01523	THOUGHT	control	451.0765000096650	1172.247914397770	2338.200256128140			
01523	HOAX	control	394.1301519960680	917.6503080481440	2411.327815461620			
01523	HOAX	over	420.0292196178990	799.2560691218870	2665.6101334882300			
01523	BAT	over	589.1801628427170	1256.769832995760	2467.6966975688700			
01523	DRESS	lebanon	549.8346280640610	1859.452321882270	2628.7812311417300			
01523	BAT	lebanon	704.3370872537230	1278.5027858997400	2576.0497431435800			
01523	YOU	lebanon	538.5707687240590	1320.9657817618000	2370.903298046150			
01523	THOUGHT	continued	693.1068633535090	1428.793822035310	2369.984752781840			
01523	HAPPY	continued	339.6492028589660	2193.1183206407500	2738.752742391190			
01523	STEW	continued	527.800343614741	2161.877815603490	2813.1358499875600			
01523	THOUGHT	conversation	665.7222463234080	1150.605895064010	2402.159027800810			
01523	BAT	conversation	547.7543317674210	1562.0277935607500	2377.6932623211600			
01523	FACE	conversation	411.3439361000350	2214.640626110700	2598.5093055271200			
01523	THOUGHT	conversation	537.4541169886130	1736.4529705575000	2574.3122380013700			
01523	HAPPY	is	438.2481906423200	2145.890139276510	2653.7175915564600			
01523	THOUGHT	currently	746.2918045090630	1199.4347007745500	2130.0917017207500			
01523	DRESS	currently	541.5468069066960	1589.7789993215300	2146.2132373856800			
01523	HAPPY	currently	470.601476752735	2290.506166230260	2577.838751733540			
01523	BAT	available	551.8785634718840	1732.0236918444100	2428.581950725870			
01523	FACE	available	380.271273026871	2231.434468968330	2595.980631641770			
01523	BAT	available	402.5451895010800	1964.40781075233	2512.3825420958700			
01523	FOOT	available	362.8232532877850	786.0374956365760	2418.576915580600			
01523	HAPPY	in	343.2421443208560	1948.4972280189800	2562.6474558998600			
01523	HAPPY	english	487.6207553496030	2514.311566121360	2689.1886969205300			
01523	HAPPY	english	397.0081957796000	2116.5143416356500	2576.6606015432800			
01523	THOUGHT	for	459.0948500707290	1056.6598688950700	1960.6142509270400			
01523	DRESS	regular	571.9693345654640	1737.4889063276700	2162.5954148567500			
01523	FOOT	regular	443.4013650510550	1782.799068119680	2559.5623209644900			
